machine_id,timestamp,variable,value
PUMP-1008,2026-04-14T06:00:00,pressure_bar,2.85
PUMP-1008,2026-04-14T06:00:00,load_pct,73.27
PUMP-1009,2026-04-14T06:00:00,vibration_mm_s,3.49
PUMP-1009,2026-04-14T06:00:00,temperature_c,63.31
PUMP-1009,2026-04-14T06:00:00,current_a,10.83
PUMP-1009,2026-04-14T06:00:00,pressure_bar,2.98
PUMP-1009,2026-04-14T06:00:00,load_pct,67.78
PUMP-1010,2026-04-14T06:00:00,vibration_mm_s,3.64
PUMP-1010,2026-04-14T06:00:00,temperature_c,64.26
PUMP-1010,2026-04-14T06:00:00,current_a,10.9
PUMP-1010,2026-04-14T06:00:00,pressure_bar,3.17
PUMP-1010,2026-04-14T06:00:00,load_pct,68.61
PUMP-1001,2026-04-14T12:00:00,vibration_mm_s,3.87
PUMP-1001,2026-04-14T12:00:00,temperature_c,72.48
PUMP-1001,2026-04-14T12:00:00,current_a,11.3
PUMP-1001,2026-04-14T12:00:00,pressure_bar,2.86
PUMP-1001,2026-04-14T12:00:00,load_pct,76.33
PUMP-1002,2026-04-14T12:00:00,vibration_mm_s,3.67
PUMP-1002,2026-04-14T12:00:00,temperature_c,66.7
PUMP-1002,2026-04-14T12:00:00,current_a,11.3
PUMP-1002,2026-04-14T12:00:00,pressure_bar,3.2
PUMP-1002,2026-04-14T12:00:00,load_pct,76.95
PUMP-1003,2026-04-14T12:00:00,vibration_mm_s,3.23
PUMP-1003,2026-04-14T12:00:00,temperature_c,68.76
PUMP-1003,2026-04-14T12:00:00,current_a,11.83
PUMP-1003,2026-04-14T12:00:00,pressure_bar,3.19
PUMP-1003,2026-04-14T12:00:00,load_pct,75.81
PUMP-1004,2026-04-14T12:00:00,vibration_mm_s,3.35
PUMP-1004,2026-04-14T12:00:00,temperature_c,68.33
PUMP-1004,2026-04-14T12:00:00,current_a,11.07
PUMP-1004,2026-04-14T12:00:00,pressure_bar,2.79
PUMP-1004,2026-04-14T12:00:00,load_pct,79.42
PUMP-1005,2026-04-14T12:00:00,vibration_mm_s,2.93
PUMP-1005,2026-04-14T12:00:00,temperature_c,66.81
PUMP-1005,2026-04-14T12:00:00,current_a,11.57
PUMP-1005,2026-04-14T12:00:00,pressure_bar,2.92
PUMP-1005,2026-04-14T12:00:00,load_pct,73.57
PUMP-1006,2026-04-14T12:00:00,vibration_mm_s,3.24
PUMP-1006,2026-04-14T12:00:00,temperature_c,70.43
PUMP-1006,2026-04-14T12:00:00,current_a,10.78
PUMP-1006,2026-04-14T12:00:00,pressure_bar,2.93
PUMP-1006,2026-04-14T12:00:00,load_pct,74.28
PUMP-1007,2026-04-14T12:00:00,vibration_mm_s,3.34
PUMP-1007,2026-04-14T12:00:00,temperature_c,69.7
PUMP-1007,2026-04-14T12:00:00,current_a,10.67
PUMP-1007,2026-04-14T12:00:00,pressure_bar,2.88
PUMP-1007,2026-04-14T12:00:00,load_pct,78.21
PUMP-1008,2026-04-14T12:00:00,vibration_mm_s,3.09
PUMP-1008,2026-04-14T12:00:00,temperature_c,68.75
PUMP-1008,2026-04-14T12:00:00,current_a,10.27
PUMP-1008,2026-04-14T12:00:00,pressure_bar,2.88
PUMP-1008,2026-04-14T12:00:00,load_pct,75.17
PUMP-1009,2026-04-14T12:00:00,vibration_mm_s,3.25
PUMP-1009,2026-04-14T12:00:00,temperature_c,63.69
PUMP-1009,2026-04-14T12:00:00,current_a,10.95
PUMP-1009,2026-04-14T12:00:00,pressure_bar,3.14
PUMP-1009,2026-04-14T12:00:00,load_pct,71.7
PUMP-1010,2026-04-14T12:00:00,vibration_mm_s,3.48
PUMP-1010,2026-04-14T12:00:00,temperature_c,65.78
PUMP-1010,2026-04-14T12:00:00,current_a,10.88
PUMP-1010,2026-04-14T12:00:00,pressure_bar,2.91
PUMP-1010,2026-04-14T12:00:00,load_pct,72.04
PUMP-1001,2026-04-14T18:00:00,vibration_mm_s,3.76
PUMP-1001,2026-04-14T18:00:00,temperature_c,70.57
PUMP-1001,2026-04-14T18:00:00,current_a,11
PUMP-1001,2026-04-14T18:00:00,pressure_bar,3.12
PUMP-1001,2026-04-14T18:00:00,load_pct,77.06
PUMP-1002,2026-04-14T18:00:00,vibration_mm_s,3.93
PUMP-1002,2026-04-14T18:00:00,temperature_c,67.11
PUMP-1002,2026-04-14T18:00:00,current_a,11.21
PUMP-1002,2026-04-14T18:00:00,pressure_bar,3.14
PUMP-1002,2026-04-14T18:00:00,load_pct,73.75
PUMP-1003,2026-04-14T18:00:00,vibration_mm_s,3.25
PUMP-1003,2026-04-14T18:00:00,temperature_c,69.51
PUMP-1003,2026-04-14T18:00:00,current_a,11.57
PUMP-1003,2026-04-14T18:00:00,pressure_bar,3.04
PUMP-1003,2026-04-14T18:00:00,load_pct,76.44
PUMP-1004,2026-04-14T18:00:00,vibration_mm_s,3.54
PUMP-1004,2026-04-14T18:00:00,temperature_c,66.91
PUMP-1004,2026-04-14T18:00:00,current_a,11.22
PUMP-1004,2026-04-14T18:00:00,pressure_bar,2.76
PUMP-1004,2026-04-14T18:00:00,load_pct,77.38
PUMP-1005,2026-04-14T18:00:00,vibration_mm_s,2.93
PUMP-1005,2026-04-14T18:00:00,temperature_c,66.44
PUMP-1005,2026-04-14T18:00:00,current_a,10.72
PUMP-1005,2026-04-14T18:00:00,pressure_bar,3.05
PUMP-1005,2026-04-14T18:00:00,load_pct,76.32
PUMP-1006,2026-04-14T18:00:00,vibration_mm_s,3.06
PUMP-1006,2026-04-14T18:00:00,temperature_c,68.79
PUMP-1006,2026-04-14T18:00:00,current_a,11.05
PUMP-1006,2026-04-14T18:00:00,pressure_bar,2.85
PUMP-1006,2026-04-14T18:00:00,load_pct,75.51
PUMP-1007,2026-04-14T18:00:00,vibration_mm_s,3.31
PUMP-1007,2026-04-14T18:00:00,temperature_c,69.03
PUMP-1007,2026-04-14T18:00:00,current_a,11.33
PUMP-1007,2026-04-14T18:00:00,pressure_bar,2.85
PUMP-1007,2026-04-14T18:00:00,load_pct,77.23
PUMP-1008,2026-04-14T18:00:00,vibration_mm_s,3.13
PUMP-1008,2026-04-14T18:00:00,temperature_c,67.55
PUMP-1008,2026-04-14T18:00:00,current_a,10.3
PUMP-1008,2026-04-14T18:00:00,pressure_bar,3.02
PUMP-1008,2026-04-14T18:00:00,load_pct,75.09
PUMP-1009,2026-04-14T18:00:00,vibration_mm_s,3.18
PUMP-1009,2026-04-14T18:00:00,temperature_c,63.24
PUMP-1009,2026-04-14T18:00:00,current_a,11.02
PUMP-1009,2026-04-14T18:00:00,pressure_bar,2.82
PUMP-1009,2026-04-14T18:00:00,load_pct,68.79
PUMP-1010,2026-04-14T18:00:00,vibration_mm_s,3.8
PUMP-1010,2026-04-14T18:00:00,temperature_c,63.07
PUMP-1010,2026-04-14T18:00:00,current_a,10.7
PUMP-1010,2026-04-14T18:00:00,pressure_bar,3.08
PUMP-1010,2026-04-14T18:00:00,load_pct,69.14
PUMP-1001,2026-04-15T00:00:00,vibration_mm_s,3.84
PUMP-1001,2026-04-15T00:00:00,temperature_c,70.24
PUMP-1001,2026-04-15T00:00:00,current_a,10.21
PUMP-1001,2026-04-15T00:00:00,pressure_bar,2.89
PUMP-1001,2026-04-15T00:00:00,load_pct,75.6
PUMP-1002,2026-04-15T00:00:00,vibration_mm_s,3.9
PUMP-1002,2026-04-15T00:00:00,temperature_c,67.24
PUMP-1002,2026-04-15T00:00:00,current_a,10.88
PUMP-1002,2026-04-15T00:00:00,pressure_bar,3.08
PUMP-1002,2026-04-15T00:00:00,load_pct,73.57
PUMP-1003,2026-04-15T00:00:00,vibration_mm_s,3.08
PUMP-1003,2026-04-15T00:00:00,temperature_c,67.21
PUMP-1003,2026-04-15T00:00:00,current_a,11.8
PUMP-1003,2026-04-15T00:00:00,pressure_bar,2.88
PUMP-1003,2026-04-15T00:00:00,load_pct,74.99
PUMP-1004,2026-04-15T00:00:00,vibration_mm_s,3.48
PUMP-1004,2026-04-15T00:00:00,temperature_c,64.64
PUMP-1004,2026-04-15T00:00:00,current_a,11.08
PUMP-1004,2026-04-15T00:00:00,pressure_bar,3.01
PUMP-1004,2026-04-15T00:00:00,load_pct,71.7
PUMP-1005,2026-04-15T00:00:00,vibration_mm_s,2.95
PUMP-1005,2026-04-15T00:00:00,temperature_c,65.77
PUMP-1005,2026-04-15T00:00:00,current_a,11.11
PUMP-1005,2026-04-15T00:00:00,pressure_bar,2.82
PUMP-1005,2026-04-15T00:00:00,load_pct,75
PUMP-1006,2026-04-15T00:00:00,vibration_mm_s,3.1
PUMP-1006,2026-04-15T00:00:00,temperature_c,68.87
PUMP-1006,2026-04-15T00:00:00,current_a,10.92
PUMP-1006,2026-04-15T00:00:00,pressure_bar,2.9
PUMP-1006,2026-04-15T00:00:00,load_pct,72.05
PUMP-1007,2026-04-15T00:00:00,vibration_mm_s,3.21
PUMP-1007,2026-04-15T00:00:00,temperature_c,66.04
PUMP-1007,2026-04-15T00:00:00,current_a,11.16
PUMP-1007,2026-04-15T00:00:00,pressure_bar,2.78
PUMP-1007,2026-04-15T00:00:00,load_pct,72.1
PUMP-1008,2026-04-15T00:00:00,vibration_mm_s,3.3
PUMP-1008,2026-04-15T00:00:00,temperature_c,66.83
PUMP-1008,2026-04-15T00:00:00,current_a,10.4
PUMP-1008,2026-04-15T00:00:00,pressure_bar,3.03
PUMP-1008,2026-04-15T00:00:00,load_pct,72.36
PUMP-1009,2026-04-15T00:00:00,vibration_mm_s,3.23
PUMP-1009,2026-04-15T00:00:00,temperature_c,61.47
PUMP-1009,2026-04-15T00:00:00,current_a,10.97
PUMP-1009,2026-04-15T00:00:00,pressure_bar,2.92
PUMP-1009,2026-04-15T00:00:00,load_pct,71.32
PUMP-1010,2026-04-15T00:00:00,vibration_mm_s,3.55
PUMP-1010,2026-04-15T00:00:00,temperature_c,64.15
PUMP-1010,2026-04-15T00:00:00,current_a,11.23
PUMP-1010,2026-04-15T00:00:00,pressure_bar,2.86
PUMP-1010,2026-04-15T00:00:00,load_pct,67.4
PUMP-1001,2026-04-15T06:00:00,vibration_mm_s,3.73
PUMP-1001,2026-04-15T06:00:00,temperature_c,71.57
PUMP-1001,2026-04-15T06:00:00,current_a,10.47
PUMP-1001,2026-04-15T06:00:00,pressure_bar,3.02
PUMP-1001,2026-04-15T06:00:00,load_pct,74.01
PUMP-1002,2026-04-15T06:00:00,vibration_mm_s,3.58
PUMP-1002,2026-04-15T06:00:00,temperature_c,67.28
PUMP-1002,2026-04-15T06:00:00,current_a,10.89
PUMP-1002,2026-04-15T06:00:00,pressure_bar,3.09
PUMP-1002,2026-04-15T06:00:00,load_pct,72.14
PUMP-1003,2026-04-15T06:00:00,vibration_mm_s,2.86
PUMP-1003,2026-04-15T06:00:00,temperature_c,67.95
PUMP-1003,2026-04-15T06:00:00,current_a,12
PUMP-1003,2026-04-15T06:00:00,pressure_bar,2.85
PUMP-1003,2026-04-15T06:00:00,load_pct,77.06
PUMP-1004,2026-04-15T06:00:00,vibration_mm_s,3.25
PUMP-1004,2026-04-15T06:00:00,temperature_c,66.73
PUMP-1004,2026-04-15T06:00:00,current_a,10.53
PUMP-1004,2026-04-15T06:00:00,pressure_bar,2.88
PUMP-1004,2026-04-15T06:00:00,load_pct,76.85
PUMP-1005,2026-04-15T06:00:00,vibration_mm_s,2.93
PUMP-1005,2026-04-15T06:00:00,temperature_c,66.28
PUMP-1005,2026-04-15T06:00:00,current_a,11.16
PUMP-1005,2026-04-15T06:00:00,pressure_bar,3.06
PUMP-1005,2026-04-15T06:00:00,load_pct,72.65
PUMP-1006,2026-04-15T06:00:00,vibration_mm_s,2.95
PUMP-1006,2026-04-15T06:00:00,temperature_c,69.6
PUMP-1006,2026-04-15T06:00:00,current_a,11.01
PUMP-1006,2026-04-15T06:00:00,pressure_bar,2.96
PUMP-1006,2026-04-15T06:00:00,load_pct,75.86
PUMP-1007,2026-04-15T06:00:00,vibration_mm_s,3.37
PUMP-1007,2026-04-15T06:00:00,temperature_c,68.18
PUMP-1007,2026-04-15T06:00:00,current_a,11.03
PUMP-1007,2026-04-15T06:00:00,pressure_bar,2.92
PUMP-1007,2026-04-15T06:00:00,load_pct,74.2
PUMP-1008,2026-04-15T06:00:00,vibration_mm_s,3.49
PUMP-1008,2026-04-15T06:00:00,temperature_c,68.57
PUMP-1008,2026-04-15T06:00:00,current_a,10.96
PUMP-1008,2026-04-15T06:00:00,pressure_bar,3.11
PUMP-1008,2026-04-15T06:00:00,load_pct,73.06
PUMP-1009,2026-04-15T06:00:00,vibration_mm_s,3.49
PUMP-1009,2026-04-15T06:00:00,temperature_c,63.48
PUMP-1009,2026-04-15T06:00:00,current_a,11.12
PUMP-1009,2026-04-15T06:00:00,pressure_bar,2.93
PUMP-1009,2026-04-15T06:00:00,load_pct,70.63
PUMP-1010,2026-04-15T06:00:00,vibration_mm_s,3.73
PUMP-1010,2026-04-15T06:00:00,temperature_c,63.57
PUMP-1010,2026-04-15T06:00:00,current_a,11.24
PUMP-1010,2026-04-15T06:00:00,pressure_bar,2.93
PUMP-1010,2026-04-15T06:00:00,load_pct,69.88
PUMP-1001,2026-04-15T12:00:00,vibration_mm_s,3.78
PUMP-1001,2026-04-15T12:00:00,temperature_c,70.57
PUMP-1001,2026-04-15T12:00:00,current_a,10.72
PUMP-1001,2026-04-15T12:00:00,pressure_bar,2.86
PUMP-1001,2026-04-15T12:00:00,load_pct,74.05
PUMP-1002,2026-04-15T12:00:00,vibration_mm_s,3.58
PUMP-1002,2026-04-15T12:00:00,temperature_c,67.24
PUMP-1002,2026-04-15T12:00:00,current_a,11.31
PUMP-1002,2026-04-15T12:00:00,pressure_bar,3.23
PUMP-1002,2026-04-15T12:00:00,load_pct,76.54
PUMP-1003,2026-04-15T12:00:00,vibration_mm_s,3.1
PUMP-1003,2026-04-15T12:00:00,temperature_c,70.44
PUMP-1003,2026-04-15T12:00:00,current_a,11.99
PUMP-1003,2026-04-15T12:00:00,pressure_bar,2.96
PUMP-1003,2026-04-15T12:00:00,load_pct,76.71
PUMP-1004,2026-04-15T12:00:00,vibration_mm_s,3.32
PUMP-1004,2026-04-15T12:00:00,temperature_c,67.05
PUMP-1004,2026-04-15T12:00:00,current_a,11.12
PUMP-1004,2026-04-15T12:00:00,pressure_bar,3.05
PUMP-1004,2026-04-15T12:00:00,load_pct,74.53
PUMP-1005,2026-04-15T12:00:00,vibration_mm_s,2.99
PUMP-1005,2026-04-15T12:00:00,temperature_c,68.08
PUMP-1005,2026-04-15T12:00:00,current_a,10.98
PUMP-1005,2026-04-15T12:00:00,pressure_bar,2.87
PUMP-1005,2026-04-15T12:00:00,load_pct,76.77
PUMP-1006,2026-04-15T12:00:00,vibration_mm_s,3.12
PUMP-1006,2026-04-15T12:00:00,temperature_c,68.73
PUMP-1006,2026-04-15T12:00:00,current_a,10.84
PUMP-1006,2026-04-15T12:00:00,pressure_bar,2.92
PUMP-1006,2026-04-15T12:00:00,load_pct,73.59
PUMP-1007,2026-04-15T12:00:00,vibration_mm_s,3.27
PUMP-1007,2026-04-15T12:00:00,temperature_c,68.53
PUMP-1007,2026-04-15T12:00:00,current_a,11.21
PUMP-1007,2026-04-15T12:00:00,pressure_bar,2.97
PUMP-1007,2026-04-15T12:00:00,load_pct,76.79
PUMP-1008,2026-04-15T12:00:00,vibration_mm_s,3.21
PUMP-1008,2026-04-15T12:00:00,temperature_c,66.36
PUMP-1008,2026-04-15T12:00:00,current_a,11
PUMP-1008,2026-04-15T12:00:00,pressure_bar,2.93
PUMP-1008,2026-04-15T12:00:00,load_pct,75.45
PUMP-1009,2026-04-15T12:00:00,vibration_mm_s,3.26
PUMP-1009,2026-04-15T12:00:00,temperature_c,62.95
PUMP-1009,2026-04-15T12:00:00,current_a,11.37
PUMP-1009,2026-04-15T12:00:00,pressure_bar,3.06
PUMP-1009,2026-04-15T12:00:00,load_pct,70.77
PUMP-1010,2026-04-15T12:00:00,vibration_mm_s,3.55
PUMP-1010,2026-04-15T12:00:00,temperature_c,63.81
PUMP-1010,2026-04-15T12:00:00,current_a,11.49
PUMP-1010,2026-04-15T12:00:00,pressure_bar,2.93
PUMP-1010,2026-04-15T12:00:00,load_pct,70.11
PUMP-1001,2026-04-15T18:00:00,vibration_mm_s,3.96
PUMP-1001,2026-04-15T18:00:00,temperature_c,69.84
PUMP-1001,2026-04-15T18:00:00,current_a,10.54
PUMP-1001,2026-04-15T18:00:00,pressure_bar,3
PUMP-1001,2026-04-15T18:00:00,load_pct,71.76
PUMP-1002,2026-04-15T18:00:00,vibration_mm_s,3.76
PUMP-1002,2026-04-15T18:00:00,temperature_c,67.8
PUMP-1002,2026-04-15T18:00:00,current_a,11.11
PUMP-1002,2026-04-15T18:00:00,pressure_bar,2.95
PUMP-1002,2026-04-15T18:00:00,load_pct,74.79
PUMP-1003,2026-04-15T18:00:00,vibration_mm_s,2.97
PUMP-1003,2026-04-15T18:00:00,temperature_c,66.79
PUMP-1003,2026-04-15T18:00:00,current_a,11.8
PUMP-1003,2026-04-15T18:00:00,pressure_bar,3.09
PUMP-1003,2026-04-15T18:00:00,load_pct,71.83
PUMP-1004,2026-04-15T18:00:00,vibration_mm_s,3.35
PUMP-1004,2026-04-15T18:00:00,temperature_c,67.16
PUMP-1004,2026-04-15T18:00:00,current_a,11.22
PUMP-1004,2026-04-15T18:00:00,pressure_bar,2.72
PUMP-1004,2026-04-15T18:00:00,load_pct,75.88
PUMP-1005,2026-04-15T18:00:00,vibration_mm_s,3.15
PUMP-1005,2026-04-15T18:00:00,temperature_c,66
PUMP-1005,2026-04-15T18:00:00,current_a,10.98
PUMP-1005,2026-04-15T18:00:00,pressure_bar,2.93
PUMP-1005,2026-04-15T18:00:00,load_pct,76.99
PUMP-1006,2026-04-15T18:00:00,vibration_mm_s,2.95
PUMP-1006,2026-04-15T18:00:00,temperature_c,67.07
PUMP-1006,2026-04-15T18:00:00,current_a,10.98
PUMP-1006,2026-04-15T18:00:00,pressure_bar,3.12
PUMP-1006,2026-04-15T18:00:00,load_pct,71.94
PUMP-1007,2026-04-15T18:00:00,vibration_mm_s,3.49
PUMP-1007,2026-04-15T18:00:00,temperature_c,68.83
PUMP-1007,2026-04-15T18:00:00,current_a,10.87
PUMP-1007,2026-04-15T18:00:00,pressure_bar,2.77
PUMP-1007,2026-04-15T18:00:00,load_pct,75.43
PUMP-1008,2026-04-15T18:00:00,vibration_mm_s,3.39
PUMP-1008,2026-04-15T18:00:00,temperature_c,68.09
PUMP-1008,2026-04-15T18:00:00,current_a,10.65
PUMP-1008,2026-04-15T18:00:00,pressure_bar,2.87
PUMP-1008,2026-04-15T18:00:00,load_pct,75.51
PUMP-1009,2026-04-15T18:00:00,vibration_mm_s,3.48
PUMP-1009,2026-04-15T18:00:00,temperature_c,64.15
PUMP-1009,2026-04-15T18:00:00,current_a,11.19
PUMP-1009,2026-04-15T18:00:00,pressure_bar,3.09
PUMP-1009,2026-04-15T18:00:00,load_pct,67.78
PUMP-1010,2026-04-15T18:00:00,vibration_mm_s,3.53
PUMP-1010,2026-04-15T18:00:00,temperature_c,64.5
PUMP-1010,2026-04-15T18:00:00,current_a,10.83
PUMP-1010,2026-04-15T18:00:00,pressure_bar,2.86
PUMP-1010,2026-04-15T18:00:00,load_pct,69.34
PUMP-1001,2026-04-16T00:00:00,vibration_mm_s,3.59
PUMP-1001,2026-04-16T00:00:00,temperature_c,72.12
PUMP-1001,2026-04-16T00:00:00,current_a,10.57
PUMP-1001,2026-04-16T00:00:00,pressure_bar,3.05
PUMP-1001,2026-04-16T00:00:00,load_pct,71.98
PUMP-1002,2026-04-16T00:00:00,vibration_mm_s,3.85
PUMP-1002,2026-04-16T00:00:00,temperature_c,65.5
PUMP-1002,2026-04-16T00:00:00,current_a,10.52
PUMP-1002,2026-04-16T00:00:00,pressure_bar,2.88
PUMP-1002,2026-04-16T00:00:00,load_pct,74.8
PUMP-1003,2026-04-16T00:00:00,vibration_mm_s,3.13
PUMP-1003,2026-04-16T00:00:00,temperature_c,68.94
PUMP-1003,2026-04-16T00:00:00,current_a,11.09
PUMP-1003,2026-04-16T00:00:00,pressure_bar,2.86
PUMP-1003,2026-04-16T00:00:00,load_pct,70.9
PUMP-1004,2026-04-16T00:00:00,vibration_mm_s,3.57
PUMP-1004,2026-04-16T00:00:00,temperature_c,65.37
PUMP-1004,2026-04-16T00:00:00,current_a,10.55
PUMP-1004,2026-04-16T00:00:00,pressure_bar,2.9
PUMP-1004,2026-04-16T00:00:00,load_pct,71.7
PUMP-1005,2026-04-16T00:00:00,vibration_mm_s,3.12
PUMP-1005,2026-04-16T00:00:00,temperature_c,66.99
PUMP-1005,2026-04-16T00:00:00,current_a,10.97
PUMP-1005,2026-04-16T00:00:00,pressure_bar,2.99
PUMP-1005,2026-04-16T00:00:00,load_pct,75.23
PUMP-1006,2026-04-16T00:00:00,vibration_mm_s,3.16
PUMP-1006,2026-04-16T00:00:00,temperature_c,68.83
PUMP-1006,2026-04-16T00:00:00,current_a,10.55
PUMP-1006,2026-04-16T00:00:00,pressure_bar,2.91
PUMP-1006,2026-04-16T00:00:00,load_pct,72.24
PUMP-1007,2026-04-16T00:00:00,vibration_mm_s,3.33
PUMP-1007,2026-04-16T00:00:00,temperature_c,68.14
PUMP-1007,2026-04-16T00:00:00,current_a,10.39
PUMP-1007,2026-04-16T00:00:00,pressure_bar,2.9
PUMP-1007,2026-04-16T00:00:00,load_pct,74.96
PUMP-1008,2026-04-16T00:00:00,vibration_mm_s,3.36
PUMP-1008,2026-04-16T00:00:00,temperature_c,67.35
PUMP-1008,2026-04-16T00:00:00,current_a,10.4
PUMP-1008,2026-04-16T00:00:00,pressure_bar,2.92
PUMP-1008,2026-04-16T00:00:00,load_pct,73.5
PUMP-1009,2026-04-16T00:00:00,vibration_mm_s,3.54
PUMP-1009,2026-04-16T00:00:00,temperature_c,62
PUMP-1009,2026-04-16T00:00:00,current_a,11
PUMP-1009,2026-04-16T00:00:00,pressure_bar,3.07
PUMP-1009,2026-04-16T00:00:00,load_pct,67.39
PUMP-1010,2026-04-16T00:00:00,vibration_mm_s,3.59
PUMP-1010,2026-04-16T00:00:00,temperature_c,64.47
PUMP-1010,2026-04-16T00:00:00,current_a,10.78
PUMP-1010,2026-04-16T00:00:00,pressure_bar,2.97
PUMP-1010,2026-04-16T00:00:00,load_pct,70.72
PUMP-1001,2026-04-16T06:00:00,vibration_mm_s,3.68
PUMP-1001,2026-04-16T06:00:00,temperature_c,72.2
PUMP-1001,2026-04-16T06:00:00,current_a,10.53
PUMP-1001,2026-04-16T06:00:00,pressure_bar,3
PUMP-1001,2026-04-16T06:00:00,load_pct,76.87
PUMP-1002,2026-04-16T06:00:00,vibration_mm_s,3.53
PUMP-1002,2026-04-16T06:00:00,temperature_c,66.48
PUMP-1002,2026-04-16T06:00:00,current_a,10.97
PUMP-1002,2026-04-16T06:00:00,pressure_bar,3.04
PUMP-1002,2026-04-16T06:00:00,load_pct,73.49
PUMP-1003,2026-04-16T06:00:00,vibration_mm_s,2.82
PUMP-1003,2026-04-16T06:00:00,temperature_c,67.1
PUMP-1003,2026-04-16T06:00:00,current_a,11.61
PUMP-1003,2026-04-16T06:00:00,pressure_bar,2.85
PUMP-1003,2026-04-16T06:00:00,load_pct,76.9
PUMP-1004,2026-04-16T06:00:00,vibration_mm_s,3.28
PUMP-1004,2026-04-16T06:00:00,temperature_c,66.6
PUMP-1004,2026-04-16T06:00:00,current_a,11.22
PUMP-1004,2026-04-16T06:00:00,pressure_bar,2.81
PUMP-1004,2026-04-16T06:00:00,load_pct,76.26
PUMP-1005,2026-04-16T06:00:00,vibration_mm_s,3.05
PUMP-1005,2026-04-16T06:00:00,temperature_c,66.68
PUMP-1005,2026-04-16T06:00:00,current_a,11.39
PUMP-1005,2026-04-16T06:00:00,pressure_bar,2.91
PUMP-1005,2026-04-16T06:00:00,load_pct,77.14
PUMP-1006,2026-04-16T06:00:00,vibration_mm_s,3.25
PUMP-1006,2026-04-16T06:00:00,temperature_c,69.39
PUMP-1006,2026-04-16T06:00:00,current_a,11.08
PUMP-1006,2026-04-16T06:00:00,pressure_bar,2.97
PUMP-1006,2026-04-16T06:00:00,load_pct,74.93
PUMP-1007,2026-04-16T06:00:00,vibration_mm_s,3.21
PUMP-1007,2026-04-16T06:00:00,temperature_c,67.22
PUMP-1007,2026-04-16T06:00:00,current_a,10.73
PUMP-1007,2026-04-16T06:00:00,pressure_bar,2.91
PUMP-1007,2026-04-16T06:00:00,load_pct,76.18
PUMP-1008,2026-04-16T06:00:00,vibration_mm_s,3.41
PUMP-1008,2026-04-16T06:00:00,temperature_c,68.12
PUMP-1008,2026-04-16T06:00:00,current_a,10.5
PUMP-1008,2026-04-16T06:00:00,pressure_bar,2.91
PUMP-1008,2026-04-16T06:00:00,load_pct,78.94
PUMP-1009,2026-04-16T06:00:00,vibration_mm_s,3.35
PUMP-1009,2026-04-16T06:00:00,temperature_c,62.52
PUMP-1009,2026-04-16T06:00:00,current_a,11.08
PUMP-1009,2026-04-16T06:00:00,pressure_bar,2.96
PUMP-1009,2026-04-16T06:00:00,load_pct,68.11
PUMP-1010,2026-04-16T06:00:00,vibration_mm_s,3.69
PUMP-1010,2026-04-16T06:00:00,temperature_c,64.98
PUMP-1010,2026-04-16T06:00:00,current_a,10.95
PUMP-1010,2026-04-16T06:00:00,pressure_bar,3.12
PUMP-1010,2026-04-16T06:00:00,load_pct,68.69
PUMP-1001,2026-04-16T12:00:00,vibration_mm_s,3.88
PUMP-1001,2026-04-16T12:00:00,temperature_c,72.95
PUMP-1001,2026-04-16T12:00:00,current_a,10.45
PUMP-1001,2026-04-16T12:00:00,pressure_bar,2.99
PUMP-1001,2026-04-16T12:00:00,load_pct,75.51
PUMP-1002,2026-04-16T12:00:00,vibration_mm_s,3.58
PUMP-1002,2026-04-16T12:00:00,temperature_c,66.43
PUMP-1002,2026-04-16T12:00:00,current_a,10.86
PUMP-1002,2026-04-16T12:00:00,pressure_bar,3.06
PUMP-1002,2026-04-16T12:00:00,load_pct,72.79
PUMP-1003,2026-04-16T12:00:00,vibration_mm_s,2.83
PUMP-1003,2026-04-16T12:00:00,temperature_c,67.72
PUMP-1003,2026-04-16T12:00:00,current_a,11.87
PUMP-1003,2026-04-16T12:00:00,pressure_bar,2.9
PUMP-1003,2026-04-16T12:00:00,load_pct,74.66
PUMP-1004,2026-04-16T12:00:00,vibration_mm_s,3.64
PUMP-1004,2026-04-16T12:00:00,temperature_c,66.76
PUMP-1004,2026-04-16T12:00:00,current_a,11.13
PUMP-1004,2026-04-16T12:00:00,pressure_bar,2.84
PUMP-1004,2026-04-16T12:00:00,load_pct,76.08
PUMP-1005,2026-04-16T12:00:00,vibration_mm_s,3.15
PUMP-1005,2026-04-16T12:00:00,temperature_c,66.73
PUMP-1005,2026-04-16T12:00:00,current_a,11.09
PUMP-1005,2026-04-16T12:00:00,pressure_bar,2.92
PUMP-1005,2026-04-16T12:00:00,load_pct,74.11
PUMP-1006,2026-04-16T12:00:00,vibration_mm_s,3
PUMP-1006,2026-04-16T12:00:00,temperature_c,67.8
PUMP-1006,2026-04-16T12:00:00,current_a,10.43
PUMP-1006,2026-04-16T12:00:00,pressure_bar,2.97
PUMP-1006,2026-04-16T12:00:00,load_pct,76.17
PUMP-1007,2026-04-16T12:00:00,vibration_mm_s,3.43
PUMP-1007,2026-04-16T12:00:00,temperature_c,69.63
PUMP-1007,2026-04-16T12:00:00,current_a,11.38
PUMP-1007,2026-04-16T12:00:00,pressure_bar,3
PUMP-1007,2026-04-16T12:00:00,load_pct,75.79
PUMP-1008,2026-04-16T12:00:00,vibration_mm_s,3.41
